Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct
1782851661,21076983,39,1,1,0,0.00,1.00
1782851662,21080475,43,0,0,0,0.00,0.76
1782851663,21078029,54,0,0,0,0.00,0.76
1782851664,21073865,60,1,2,0,0.00,1.75
1782851665,21079180,51,0,0,0,0.00,1.26
1782851666,21080538,49,0,0,0,0.00,1.75
1782851667,21081114,36,0,0,0,0.00,1.00
1782851668,21080700,36,0,0,0,0.00,0.75
1782851669,21075964,49,0,0,0,0.00,1.01
1782851670,21080864,37,0,1,0,0.00,0.00
1782851671,21114774,51,0,0,0,0.00,1.01
1782851672,21082851,66,1,1,0,0.00,2.01
1782851673,21082543,54,1,1,0,0.00,0.76
1782851674,21076818,55,0,0,0,0.00,1.26
1782851675,21077500,68,0,1,0,0.00,1.51
1782851676,21081359,37,1,1,0,0.00,1.01
1782851677,21075739,44,0,0,0,0.00,1.00
1782851678,21078401,36,0,0,0,0.00,0.50
1782851679,21077885,56,0,0,0,0.00,1.26
1782851680,21078464,36,0,0,0,0.00,0.75
1782851681,21077792,52,0,0,0,0.00,0.76
1782851682,21084465,45,0,0,0,0.00,1.50
1782851683,21076086,56,1,1,0,0.00,1.26
1782851684,21077811,52,0,0,0,0.00,1.25
1782851685,21080057,49,1,1,0,0.00,0.76
1782851686,21079855,32,0,0,0,0.00,0.50
1782851687,21076789,65,1,1,0,0.00,1.01
1782851688,21082317,51,1,2,0,0.00,1.75
1782851689,21078418,28,0,0,0,0.00,1.25
1782851690,21078947,56,0,0,0,0.00,1.01
1782851691,21076038,52,0,0,0,0.00,1.25
1782851692,21076723,51,2,1,0,0.00,0.25
1782851693,21079699,34,0,0,0,0.00,0.75
1782851694,21081739,62,0,0,0,0.00,1.01
1782851695,21079560,43,1,2,0,0.00,1.01
1782851696,21108370,43,1,1,0,0.00,0.51
1782851697,21081504,44,0,0,0,0.00,0.50
1782851698,21080159,43,2,2,0,0.00,1.50
1782851699,21078709,45,0,0,0,0.00,0.75
1782851700,21087573,48,0,0,0,0.00,1.01
1782851701,21078155,51,0,0,0,0.00,1.25
1782851702,21081863,49,0,0,0,0.00,1.25
1782851703,21075154,26,0,0,0,0.00,0.75
1782851704,21076257,39,0,0,0,0.00,0.75
1782851705,21075695,65,0,0,0,0.00,1.75
1782851706,21084403,62,0,0,0,0.00,1.51
1782851707,21077538,57,0,0,0,0.00,1.25
1782851708,21079632,80,1,1,0,0.00,1.76
1782851709,21110945,66,0,0,0,0.00,0.76
1782851710,21077258,60,0,0,0,0.00,1.50
1782851711,21078936,52,0,0,0,0.00,0.51
1782851712,21087646,64,0,0,0,0.00,1.51
1782851713,21082240,49,0,0,0,0.00,0.51
1782851714,21079856,29,0,0,0,0.00,0.25
1782851715,21078722,67,2,2,0,0.00,1.26
1782851716,21079464,41,0,0,0,0.00,1.01
1782851717,21078903,59,0,0,0,0.00,1.01
1782851718,21083707,55,0,26,0,0.00,1.76
1782851719,21075699,71,1,3,0,0.00,1.75
1782851720,21078993,58,0,0,0,0.00,0.51
1782851721,21075099,52,0,0,0,0.00,0.76
1782851722,21077925,43,0,0,0,0.00,1.50
1782851723,21075438,60,1,3,0,0.00,0.51
1782851724,21084931,50,1,1,0,0.00,2.00
1782851725,21081715,52,0,0,0,0.00,1.01
1782851726,21082094,34,1,1,0,0.00,0.75
1782851727,21074712,61,0,0,0,0.00,1.50
1782851728,21076653,65,0,0,0,0.00,1.26
1782851729,21075365,52,1,1,0,0.00,1.25
1782851730,21078140,58,0,0,0,0.00,1.75
1782851731,21074769,39,0,0,0,0.00,1.25
1782851732,21074263,40,0,0,0,0.00,0.50
1782851733,21076622,55,0,1,0,0.00,1.01
1782851734,21079033,45,1,1,0,0.00,0.75
1782851735,21076965,49,0,0,0,0.00,1.25
1782851736,21085574,56,0,0,0,0.00,1.26
1782851737,21074756,42,0,1,0,0.00,1.01
1782851738,21079668,51,1,1,0,0.00,1.50
1782851739,21080101,39,0,0,0,0.00,0.50
1782851740,21079440,51,2,2,0,0.00,1.50
1782851741,21079091,45,1,0,0,0.00,0.75
1782851742,21087702,47,0,0,0,0.00,1.01
1782851743,21076989,42,0,0,0,0.00,1.00
1782851744,21081225,37,0,0,0,0.00,0.75
1782851745,21078846,46,1,0,0,0.00,1.01
1782851746,21079123,59,0,0,0,0.00,1.26
1782851747,21076901,38,0,0,0,0.00,0.75
1782851748,21084574,39,1,0,0,0.00,0.75
1782851749,21079957,47,0,0,0,0.00,1.01
1782851750,21079245,42,0,0,0,0.00,0.76
1782851751,21081711,50,0,0,0,0.00,2.23
1782851752,21081938,67,0,0,0,0.00,1.75
1782851753,21078518,45,0,0,0,0.00,0.76
1782851754,21086141,56,0,0,0,0.00,1.75
1782851755,21074441,49,0,0,0,0.00,0.51
1782851756,21079824,51,1,1,0,0.00,1.01
1782851757,21075832,64,0,0,0,0.00,1.01
1782851758,21080956,53,1,0,0,0.00,1.26
1782851759,21080506,50,1,1,0,0.00,1.50
1782851760,21075838,43,0,1,0,0.00,0.76
1782851761,21081899,57,0,0,0,0.00,0.76
1782851762,21081190,31,0,0,0,0.00,0.00
1782851763,21083084,19,1,1,0,0.00,0.25
1782851764,21077167,38,0,0,0,0.00,0.25
1782851765,21075416,37,1,1,0,0.00,1.00
1782851766,21080280,50,1,1,0,0.00,1.26
1782851767,21080770,73,0,0,0,0.00,1.51
1782851768,21075426,51,0,0,0,0.00,0.76
1782851769,21076436,73,0,0,0,0.00,1.76
1782851770,21079269,61,0,0,0,0.00,1.26
1782851771,21088353,57,1,2,0,0.00,1.50
1782851772,21081655,66,0,0,0,0.00,1.01
1782851773,21081312,61,0,0,0,0.00,1.01
1782851774,21075761,55,0,0,0,0.00,1.50
1782851775,21081668,47,0,0,0,0.00,1.25
1782851776,21078617,46,0,0,0,0.00,0.76
1782851777,21081035,48,1,0,0,0.00,1.50
1782851778,21081994,43,0,0,0,0.00,1.00
1782851779,21078892,56,1,1,0,0.00,0.76
1782851780,21084175,67,1,1,0,0.00,1.75
1782851781,21080708,45,0,0,0,0.00,0.76
1782851782,21077137,43,1,1,0,0.00,0.76
1782851783,21123097,58,0,0,0,0.00,1.50
1782851784,21078120,43,0,0,0,0.00,0.76
1782851785,21080591,62,1,1,0,0.00,1.75
1782851786,21076031,44,1,1,0,0.00,0.51
1782851787,21076315,59,1,1,0,0.00,1.01
1782851788,21077902,50,1,1,0,0.00,0.76
1782851789,21081675,35,0,0,0,0.00,1.00
1782851790,21151230,45,0,0,0,0.00,0.51
1782851791,21074328,63,0,0,0,0.00,1.26
1782851792,21076904,62,0,0,0,0.00,0.76
1782851793,21078595,52,0,0,0,0.00,1.26
1782851794,21078463,59,1,1,0,0.00,2.24
1782851795,21075780,55,0,0,0,0.00,0.76
1782851796,21081221,54,0,0,0,0.00,1.26
1782851797,21077809,54,2,2,0,0.00,1.75
1782851798,21076063,57,0,0,0,0.00,1.75
1782851799,21078641,49,0,0,0,0.00,0.25
1782851800,21078249,51,0,0,0,0.00,1.26
1782851801,21078848,56,1,0,0,0.00,0.51
1782851802,21080020,51,0,1,0,0.00,1.25
1782851803,21079993,44,0,0,0,0.00,0.76
1782851804,21078717,35,0,0,0,0.00,0.50
1782851805,21078848,49,0,0,0,0.00,0.76
1782851806,21082207,59,0,0,0,0.00,0.51
1782851807,21080307,56,1,0,0,0.00,1.75
1782851808,21089604,38,0,0,0,0.00,0.50
1782851809,21080673,41,0,0,0,0.00,0.76
1782851810,21078147,36,0,0,0,0.00,0.75
1782851811,21079737,26,0,0,0,0.00,0.75
1782851812,21074868,49,0,0,0,0.00,1.01
1782851813,21078958,45,0,0,0,0.00,1.01
1782851814,21081902,53,0,0,0,0.00,1.01
1782851815,21081722,54,1,1,0,0.00,1.75
1782851816,21078468,55,0,0,0,0.00,1.26
1782851817,21078027,55,0,0,0,0.00,1.25
1782851818,21078889,48,1,1,0,0.00,0.51
1782851819,21079282,60,1,1,0,0.00,1.01
1782851820,21085924,54,0,0,0,0.00,1.01
1782851821,21077672,44,0,0,0,0.00,0.51
1782851822,21078169,35,1,1,0,0.00,0.50
1782851823,21078615,29,0,1,0,0.00,0.75
1782851824,21075518,39,2,4,0,0.00,0.50
1782851825,21075912,51,0,1,0,0.00,1.01
1782851826,21087400,33,0,0,0,0.00,0.25
1782851827,21081908,59,0,0,0,0.00,0.76
1782851828,21078865,61,0,0,0,0.00,1.26
1782851829,21082488,61,0,0,0,0.00,1.75
1782851830,21082101,61,0,0,0,0.00,1.26
1782851831,21080673,57,0,0,0,0.00,1.51
1782851832,21083984,50,0,0,0,0.00,1.01
1782851833,21076306,64,0,0,0,0.00,0.76
1782851834,21074617,47,1,1,0,0.00,1.26
1782851835,21076210,68,0,0,0,0.00,1.75
1782851836,21080459,57,1,1,0,0.00,1.01
1782851837,21077417,47,1,1,0,0.00,1.25
1782851838,21081563,54,0,0,0,0.00,1.26
1782851839,21078729,38,0,0,0,0.00,0.75
1782851840,21080791,62,0,0,0,0.00,1.01
1782851841,21078323,63,0,0,0,0.00,1.01
1782851842,21081687,57,0,0,0,0.00,1.75
1782851843,21079063,46,1,1,0,0.00,1.01
1782851844,21080448,61,1,1,0,0.00,1.52
1782851845,21078501,47,0,0,0,0.00,1.00
1782851846,21080148,49,0,0,0,0.00,0.51
1782851847,21076221,50,0,0,0,0.00,1.01
1782851848,21079274,43,0,0,0,0.00,1.00
1782851849,21077588,51,1,1,0,0.00,1.01
1782851850,21086318,52,0,0,0,0.00,0.51
1782851851,21079997,48,0,0,0,0.00,1.01
1782851852,21077269,36,0,0,0,0.00,0.75
1782851853,21080114,51,1,0,0,0.00,1.01
1782851854,21082283,54,0,0,0,0.00,1.01
1782851855,21078983,51,0,0,0,0.00,1.25
1782851856,21086932,58,1,1,0,0.00,1.51
1782851857,21080351,47,1,1,0,0.00,0.75
1782851858,21080281,40,0,0,0,0.00,0.50
1782851859,21078491,43,1,1,0,0.00,1.01
1782851860,21076233,54,1,1,0,0.00,1.50
1782851861,21079913,32,0,0,0,0.00,0.50
1782851862,21078645,49,0,0,0,0.00,1.50
1782851863,21078940,40,0,0,0,0.00,1.25
1782851864,21076474,50,0,0,0,0.00,0.76
1782851865,21079477,53,0,1,0,0.00,1.25
1782851866,21116074,60,0,0,0,0.00,0.51
1782851867,21078349,45,0,0,0,0.00,1.01
1782851868,21080206,39,1,1,0,0.00,1.25
1782851869,21078575,48,0,0,0,0.00,1.25
1782851870,21078453,51,1,1,0,0.00,0.76
1782851871,21079530,41,1,1,0,0.00,0.51
1782851872,21075607,45,0,1,0,0.00,1.50
1782851873,21074549,45,0,0,0,0.00,0.51
1782851874,21080053,44,0,0,0,0.00,1.01
1782851875,21075245,43,1,0,0,0.00,0.25
1782851876,21083458,60,0,0,0,0.00,1.50
1782851877,21079900,45,1,0,0,0.00,1.25
1782851878,21081655,53,0,0,0,0.00,1.01
1782851879,21078098,58,0,0,0,0.00,1.26
1782851880,21080998,53,0,0,0,0.00,1.26
1782851881,21078691,47,0,0,0,0.00,0.76
1782851882,21077738,39,1,1,0,0.00,0.50
1782851883,21081212,16,0,0,0,0.00,0.00
1782851884,21079270,33,0,0,0,0.00,0.50
1782851885,21078265,55,0,0,0,0.00,1.01
1782851886,21087886,49,2,2,0,0.00,0.76
1782851887,21076621,67,0,0,0,0.00,1.50
1782851888,21079679,50,0,0,0,0.00,1.26
1782851889,21079612,54,2,2,0,0.00,1.26
1782851890,21079858,55,0,0,0,0.00,1.01
1782851891,21076094,57,0,0,0,0.00,1.50
1782851892,21078580,51,0,0,0,0.00,1.50
1782851893,21081378,58,0,0,0,0.00,1.50
1782851894,21082145,55,0,0,0,0.00,0.76
1782851895,21077340,53,0,0,0,0.00,1.50
1782851896,21117482,58,0,0,0,0.00,1.26
1782851897,21079291,32,0,0,0,0.00,0.75
1782851898,21078288,63,0,1,0,0.00,1.51
1782851899,21075514,62,0,0,0,0.00,1.26
1782851900,21076282,45,0,0,0,0.00,1.01
1782851901,21078196,49,0,0,0,0.00,1.50
1782851902,21076256,39,0,0,0,0.00,1.25
1782851903,21076087,55,1,1,0,0.00,1.26
1782851904,21080605,44,0,0,0,0.00,0.76
1782851905,21078249,43,1,0,0,0.00,1.50
1782851906,21077247,48,1,1,0,0.00,1.50
1782851907,21145567,59,0,0,0,0.00,0.25
1782851908,21081805,46,0,0,0,0.00,1.50
1782851909,21080231,47,0,0,0,0.00,1.01
1782851910,21077823,43,1,1,0,0.00,0.00
1782851911,21081561,53,1,0,0,0.00,1.50
1782851912,21076497,47,1,1,0,0.00,1.01
1782851913,21081016,64,1,2,0,0.00,1.26
1782851914,21076213,45,1,1,0,0.00,0.51
1782851915,21080889,62,0,0,0,0.00,1.51
1782851916,21085253,61,1,1,0,0.00,1.01
1782851917,21086387,54,0,0,0,0.00,1.01
1782851918,21112990,46,1,1,0,0.00,1.25
1782851919,21078032,47,0,0,0,0.00,0.50
1782851920,21075312,49,0,0,0,0.00,0.76
1782851921,21079260,46,0,0,0,0.00,0.51
1782851922,21078520,34,1,1,0,0.00,1.25
1782851923,21078562,46,0,0,0,0.00,0.76
1782851924,21112874,64,0,0,0,0.00,1.26
1782851925,21115884,40,0,0,0,0.00,1.01
1782851926,21078426,41,1,1,0,0.00,1.50
1782851927,21079406,48,0,0,0,0.00,0.50
1782851928,21071479,50,0,0,0,0.00,1.26
1782851929,21079646,35,0,0,0,0.00,0.25
1782851930,21075939,47,0,1,0,0.00,0.25
1782851931,21078689,39,1,1,0,0.00,1.25
1782851932,21076440,42,0,0,0,0.00,1.25
1782851933,21075285,35,0,0,0,0.00,0.50
1782851934,21079442,51,0,0,0,0.00,1.99
1782851935,21076777,54,1,1,0,0.00,1.50
1782851936,21078070,30,1,0,0,0.00,0.25
1782851937,21081186,51,1,1,0,0.00,1.01
1782851938,21076958,66,0,0,0,0.00,1.50
1782851939,21081897,38,2,2,0,0.00,1.00
1782851940,21088087,48,0,0,0,0.00,1.99
1782851941,21078339,31,0,0,0,0.00,0.25
1782851942,21080830,41,0,0,0,0.00,0.50
1782851943,21076447,39,0,0,0,0.00,1.01
1782851944,21079772,35,0,0,0,0.00,0.25
1782851945,21084451,30,0,0,0,0.00,0.50
1782851946,21087100,49,0,0,0,0.00,1.75
1782851947,21080529,48,0,0,0,0.00,0.76
1782851948,21079740,62,1,1,0,0.00,1.26
1782851949,21083430,38,1,1,0,0.00,0.50
1782851950,21081288,47,1,0,0,0.00,0.76
1782851951,21079822,34,1,1,0,0.00,0.50
1782851952,21082939,43,1,1,0,0.00,0.76
1782851953,21086422,39,3,3,0,0.00,1.50
1782851954,21079123,50,0,0,0,0.00,0.76
1782851955,21078335,38,0,0,0,0.00,0.76
1782851956,21083015,42,1,1,0,0.00,0.76
1782851957,21083425,40,1,1,0,0.00,1.00
1782851958,21085554,52,0,0,0,0.00,0.51
1782851959,21078047,44,0,1,0,0.00,1.25
1782851960,21075697,49,0,0,0,0.00,1.25
1782851961,21078816,50,0,0,0,0.00,1.50
1782851962,21075633,48,1,1,0,0.00,1.01
1782851963,21075001,50,0,0,0,0.00,1.25
1782851964,21077079,48,1,1,0,0.00,0.76
1782851965,21081500,51,1,0,0,0.00,0.51
1782851966,21077900,53,0,0,0,0.00,1.26
1782851967,21074718,55,0,0,0,0.00,1.01
1782851968,21079764,46,0,0,0,0.00,1.25
1782851969,21078769,44,0,0,0,0.00,1.00
1782851970,21112774,36,0,0,0,0.00,1.25
1782851971,21074592,45,0,0,0,0.00,1.01
1782851972,21080107,43,1,0,0,0.00,0.75
1782851973,21086665,45,0,0,0,0.00,0.51
1782851974,21080358,64,0,0,0,0.00,1.51
1782851975,21226342,57,0,0,0,0.00,1.50
1782851976,21119306,56,1,2,0,0.00,1.26
1782851977,21081125,53,1,1,0,0.00,0.76
1782851978,21079349,44,0,0,0,0.00,0.25
1782851979,21082730,58,0,0,0,0.00,1.26
1782851980,21080434,50,0,0,0,0.00,1.25
1782851981,21085378,45,0,0,0,0.00,0.76
1782851982,21087353,47,0,0,0,0.00,0.76
1782851983,21078286,50,0,0,0,0.00,1.01
1782851984,21070834,53,0,0,0,0.00,1.26
1782851985,21076403,43,2,2,0,0.00,0.25
1782851986,21078848,38,0,0,0,0.00,0.75
1782851987,21078427,40,0,0,0,0.00,1.01
1782851988,21075351,51,0,0,0,0.00,1.01
1782851989,21079983,42,0,0,0,0.00,1.50
1782851990,21078417,65,2,2,0,0.00,0.51
1782851991,21081851,59,0,0,0,0.00,1.75
1782851992,21079765,55,1,1,0,0.00,1.75
1782851993,21082626,44,0,0,0,0.00,0.50
1782851994,21085801,64,0,0,0,0.00,1.26
1782851995,21079339,58,0,0,0,0.00,1.26
1782851996,21085691,61,0,0,0,0.00,0.51
1782851997,21083344,54,0,0,0,0.00,1.01
1782851998,21077561,66,0,0,0,0.00,1.01
1782851999,21076204,58,0,0,0,0.00,1.01
1782852000,21078441,59,0,1,0,0.00,0.76
1782852001,21083075,54,1,0,0,0.00,1.50
1782852002,21078593,43,1,1,0,0.00,1.25
1782852003,21259788,65,0,0,0,0.00,1.26
1782852004,21077027,81,0,0,0,0.00,1.27
1782852005,21081817,81,1,0,0,0.00,1.01
1782852006,21084315,69,0,0,0,0.00,1.76
1782852007,21074990,70,0,0,0,0.00,1.51
1782852008,21077958,74,0,0,0,0.00,2.00
1782852009,21084831,63,0,0,0,0.00,1.01
1782852010,21082486,62,0,0,0,0.00,1.01
1782852011,21080193,59,0,0,0,0.00,1.75
1782852012,21078109,48,1,1,0,0.00,1.01
1782852013,21077795,54,0,0,0,0.00,0.76
1782852014,21080138,51,0,0,0,0.00,1.01
1782852015,21075658,69,1,1,0,0.00,1.76
1782852016,21079199,83,0,0,0,0.00,1.76
1782852017,21082115,58,1,1,0,0.00,1.50
1782852018,21082010,41,0,0,0,0.00,1.01
1782852019,21082426,49,0,0,0,0.00,1.25
1782852020,21112999,51,0,0,0,0.00,0.76
1782852021,21081123,78,1,0,0,0.00,2.01
1782852022,21082477,63,0,0,0,0.00,1.01
1782852023,21081904,49,0,0,0,0.00,0.51
1782852024,21082165,43,0,1,0,0.00,0.51
1782852025,21076175,51,0,0,0,0.00,1.01
1782852026,21080811,48,0,0,0,0.00,1.01
1782852027,21075863,47,0,0,0,0.00,0.51
1782852028,21110395,52,0,0,0,0.00,1.01
1782852029,21079979,64,2,2,0,0.00,1.26
1782852030,21079094,59,0,0,0,0.00,1.51
1782852031,21079563,64,0,0,0,0.00,1.51
1782852032,21079616,52,0,0,0,0.00,1.01
1782852033,21077950,59,0,0,0,0.00,1.75
1782852034,21078472,52,0,0,0,0.00,0.76
1782852035,21087119,67,1,1,0,0.00,0.76
1782852036,21113630,47,1,1,0,0.00,1.01
1782852037,21085923,43,3,2,0,0.00,0.25
1782852038,21075612,53,0,0,0,0.00,1.01
1782852039,21078895,62,1,0,0,0.00,1.01
1782852040,21075146,58,1,0,0,0.00,0.76
1782852041,21085825,40,0,0,0,0.00,1.00
1782852042,21083900,44,0,1,0,0.00,0.76
1782852043,21078276,47,0,0,0,0.00,0.76
1782852044,21077549,45,1,0,0,0.00,0.51
1782852045,21077916,40,0,0,0,0.00,0.75
1782852046,21079272,39,0,0,0,0.00,0.75
1782852047,21078597,47,0,0,0,0.00,0.51
1782852048,21082609,62,0,0,0,0.00,1.26
1782852049,21077247,50,0,0,0,0.00,0.76
1782852050,21175478,33,1,1,0,0.00,0.50
1782852051,21079023,46,0,0,0,0.00,0.51
1782852052,21078765,51,1,1,0,0.00,1.25
1782852053,21078976,56,1,1,0,0.00,1.26
1782852054,21081583,42,1,1,0,0.00,1.01
1782852055,21085232,55,0,0,0,0.00,1.01
1782852056,21081224,45,0,0,0,0.00,0.75
1782852057,21082998,40,0,0,0,0.00,1.00
1782852058,21111699,59,0,0,0,0.00,0.76
1782852059,21076650,48,0,0,0,0.00,0.51
1782852060,21078633,57,0,0,0,0.00,1.01
1782852061,21084886,58,0,0,0,0.00,0.76
1782852062,21074889,42,0,1,0,0.00,1.00
1782852063,21110518,24,0,0,0,0.00,0.75
1782852064,21077970,35,1,0,0,0.00,0.00
1782852065,21084171,53,0,0,0,0.00,1.01
1782852066,21082144,51,0,0,0,0.00,1.01
1782852067,21077721,61,0,0,0,0.00,0.25
1782852068,21078558,62,2,1,0,0.00,1.50
1782852069,21085281,64,0,0,0,0.00,1.75
1782852070,21074347,51,1,1,0,0.00,1.01
1782852071,21078362,59,1,1,0,0.00,1.75
1782852072,21076439,56,1,1,0,0.00,1.51
1782852073,21084985,56,0,0,0,0.00,1.01
1782852074,21078896,55,0,0,0,0.00,1.26
1782852075,21081817,51,0,1,0,0.00,0.51
1782852076,21077968,65,1,0,0,0.00,1.26
1782852077,21179014,37,0,1,0,0.00,0.75
1782852078,21078759,53,0,0,0,0.00,0.76
1782852079,21078347,54,0,0,0,0.00,0.76
1782852080,21081790,61,0,0,0,0.00,1.75
1782852081,21078930,44,0,0,0,0.00,0.75
1782852082,21080862,48,0,0,0,0.00,1.01
1782852083,21076701,59,0,0,0,0.00,1.01
1782852084,21111446,57,0,0,0,0.00,1.26
1782852085,21079108,41,0,0,0,0.00,1.00
1782852086,21077655,58,1,1,0,0.00,1.01
1782852087,21079223,52,0,0,0,0.00,0.51
1782852088,21079593,32,0,0,0,0.00,1.00
1782852089,21083297,47,0,0,0,0.00,0.51
1782852090,21076272,33,0,0,0,0.00,0.75
1782852091,21081434,48,2,2,0,0.00,0.76
1782852092,21081127,43,0,0,0,0.00,0.51
1782852093,21111133,51,0,0,0,0.00,1.01
1782852094,21079265,47,3,3,0,0.00,1.26
1782852095,21075677,51,0,0,0,0.00,1.01
1782852096,21115110,40,1,1,0,0.00,0.25
1782852097,21077930,42,0,0,0,0.00,1.00
1782852098,21078092,50,0,0,0,0.00,0.76
1782852099,21114974,61,2,11,0,0.00,1.26
1782852100,21080189,45,0,6,0,0.00,0.76
1782852101,21083164,52,0,0,0,0.00,0.51
1782852102,21079317,51,0,0,0,0.00,1.01
1782852103,21078126,50,0,0,0,0.00,0.76
1782852104,21075998,45,0,0,0,0.00,1.01
1782852105,21078921,40,1,1,0,0.00,1.01
1782852106,21085960,53,0,0,0,0.00,1.01
1782852107,21076175,64,0,0,0,0.00,1.26
1782852108,21074412,40,2,1,0,0.00,0.76
1782852109,21076659,51,0,0,0,0.00,1.01
1782852110,21081823,47,0,0,0,0.00,1.01
1782852111,21079539,19,0,1,0,0.00,0.25
1782852112,21078609,53,0,1,0,0.00,0.76
1782852113,21081533,70,1,0,0,0.00,1.76
1782852114,21080864,42,0,0,0,0.00,1.01
1782852115,21079153,50,1,1,0,0.00,0.76
1782852116,21082599,46,0,0,0,0.00,0.76
1782852117,21080888,41,0,0,0,0.00,1.25
1782852118,21080271,53,0,0,0,0.00,0.51
1782852119,21073248,37,0,2,0,0.00,1.25
1782852120,21082371,53,2,1,0,0.00,1.01
1782852121,21082431,55,0,0,0,0.00,0.76
1782852122,21054419,54,0,0,0,0.00,0.51
1782852123,21080521,19,0,0,0,0.00,0.25
1782852124,21111415,40,0,0,0,0.00,0.75
1782852125,21078038,49,1,1,0,0.00,0.51
1782852126,21081172,64,0,0,0,0.00,1.26
1782852127,21086181,56,0,0,0,0.00,2.00
1782852128,21088377,71,0,0,0,0.00,1.75
1782852129,21083855,72,1,0,0,0.00,1.26
1782852130,21080427,60,0,0,0,0.00,0.25
1782852131,21077050,66,2,1,0,0.00,1.50
1782852132,21075341,50,2,1,0,0.00,0.76
1782852133,21117329,46,0,0,0,0.00,0.25
1782852134,21075724,45,0,0,0,0.00,0.76
1782852135,21075629,47,0,0,0,0.00,0.75
1782852136,21080795,53,0,0,0,0.00,1.01
1782852137,21076794,46,1,1,0,0.39,1.01
1782852138,21079773,40,1,1,0,0.00,1.00
1782852139,21078481,45,1,0,0,0.00,1.01
1782852140,21088230,44,1,0,0,0.00,0.50
1782852141,21076834,60,1,1,0,0.00,0.76
1782852142,21073823,40,0,0,0,0.00,0.50
1782852143,21074718,43,0,1,0,0.00,0.50
1782852144,21078114,53,0,0,0,0.00,1.01
1782852145,21086301,48,0,0,0,0.00,0.76
1782852146,21087249,49,2,2,0,0.00,1.01
1782852147,21074134,49,0,0,0,0.00,1.25
1782852148,21074561,50,2,2,0,0.00,0.76
1782852149,21084884,44,0,0,0,0.00,0.76
1782852150,21080728,41,0,0,0,0.00,1.00
1782852151,21077458,68,0,0,0,0.00,1.26
1782852152,21074448,45,0,0,0,0.00,0.76
1782852153,21086229,51,0,0,0,0.00,1.25
1782852154,21081448,45,0,0,0,0.00,1.50
1782852155,21081511,49,0,0,0,0.00,1.01
1782852156,21078710,51,0,0,0,0.00,1.01
1782852157,21076065,50,0,0,0,0.00,0.76
1782852158,21077378,35,0,0,0,0.00,0.75
1782852159,21078639,39,0,0,0,0.00,0.75
1782852160,21076880,38,2,2,0,0.00,1.00
1782852161,21087099,43,0,0,0,0.00,1.26
1782852162,21107423,46,2,1,0,0.00,1.50
1782852163,21113685,51,0,0,0,0.00,0.51
1782852164,21077915,46,0,0,0,0.00,1.01
1782852165,21078864,50,1,1,0,0.00,1.75
1782852166,21087834,54,1,1,0,0.00,1.01
1782852167,21077013,55,0,0,0,0.00,1.26
1782852168,21075410,38,0,0,0,0.00,0.75
1782852169,21084328,41,0,0,0,0.00,0.50
1782852170,21079705,56,0,0,0,0.00,1.01
1782852171,21076175,69,0,0,0,0.00,1.51
1782852172,21077802,57,0,0,0,0.00,1.51
1782852173,21082814,53,0,0,0,0.00,0.51
1782852174,21078400,59,0,0,0,0.00,1.26
1782852175,21077110,66,0,0,0,0.00,1.01
1782852176,21076393,76,0,0,0,0.00,1.52
1782852177,21080729,57,0,0,0,0.00,1.50
1782852178,21082200,62,0,0,0,0.00,1.51
1782852179,21080285,71,0,0,0,0.00,1.27
1782852180,21079256,63,0,0,0,0.00,0.51
1782852181,21084686,39,0,0,0,0.00,0.50
1782852182,21074751,46,0,0,0,0.00,0.51
1782852183,21078462,9,0,0,0,0.00,0.25
1782852184,21131912,33,0,0,0,0.00,1.25
1782852185,21112967,51,0,0,0,0.00,1.01
1782852186,21078449,28,0,0,0,0.00,0.50
1782852187,21079451,49,0,0,0,0.00,1.01
1782852188,21079829,58,0,0,0,0.00,0.25
1782852189,21087499,50,1,1,0,0.00,1.25
1782852190,21079700,60,0,0,0,0.00,1.01
1782852191,21076276,48,1,1,0,0.00,1.26
1782852192,21076446,53,0,0,0,0.00,1.26
1782852193,21082501,33,0,1,0,0.00,1.00
1782852194,21078608,58,2,1,0,0.00,1.26
1782852195,21078258,80,0,0,0,0.00,1.51
1782852196,21086657,70,0,0,0,0.00,1.51
1782852197,21081098,52,0,0,0,0.00,0.51
1782852198,21074341,60,0,0,0,0.00,1.01
1782852199,21081751,41,1,2,0,0.00,0.50
1782852200,21079890,60,0,0,0,0.00,1.50
1782852201,21079644,37,1,0,0,0.00,0.75
1782852202,21082158,51,0,1,0,0.00,0.76
1782852203,21078891,54,0,0,0,0.00,0.76
1782852204,21091509,52,0,0,0,0.00,1.01
1782852205,21078243,43,0,0,0,0.00,0.50
1782852206,21085809,60,1,1,0,0.00,1.01
1782852207,21080772,56,0,0,0,0.00,1.25
1782852208,21085891,52,1,1,0,0.00,1.01
1782852209,21107051,44,1,1,0,0.00,0.50
1782852210,21082274,49,0,0,0,0.00,0.76
1782852211,21077185,59,0,0,0,0.00,1.26
1782852212,21078606,41,0,0,0,0.00,0.75
1782852213,21077736,47,0,0,0,0.00,0.51
1782852214,21111292,48,0,0,0,0.00,1.25
1782852215,21075734,49,1,1,0,0.00,1.25
1782852216,21076583,54,1,1,0,0.00,0.51
1782852217,21079567,45,1,1,0,0.00,1.25
